OrderID,Date,CustomerID,Region,Category,Product,Quantity,UnitPrice,Sales,Profit
5723,2020-08-20,CUST5539,West,Home Appliances,Washing Machine,6,1359.72,8158.32,2211.84
5724,2023-08-29,CUST8062,North,Clothing,Jacket,4,1307.61,5230.44,860.95
5725,2023-07-30,CUST8144,North,Electronics,Laptop,5,245.66,1228.3,286.02
5726,2021-06-25,CUST6234,East,Groceries,Bread,4,1180.01,4720.04,626.56
5727,2023-08-07,CUST2387,West,Electronics,Headphones,7,165.46,1158.22,161.38
5728,2020-12-05,CUST8966,East,Furniture,Table,9,1906.9,17162.1,4990.16
5729,2021-10-23,CUST6691,South,Clothing,Jacket,5,1217.18,6085.9,586.87
5730,2021-04-19,CUST8580,South,Electronics,Laptop,1,576.52,576.52,125.16
5731,2022-11-18,CUST8276,West,Furniture,Sofa,3,109.2,327.6,84.51
5732,2021-01-28,CUST3206,South,Home Appliances,Refrigerator,6,135.58,813.48,55.88
5733,2022-08-09,CUST5021,North,Home Appliances,Air Conditioner,4,364.25,1457.0,354.89
5734,2021-11-25,CUST5879,East,Groceries,Rice,5,1611.34,8056.7,752.99
5735,2023-02-15,CUST1742,South,Groceries,Bread,2,1379.19,2758.38,587.53
5736,2022-08-27,CUST2214,South,Clothing,Jacket,7,464.77,3253.39,564.23
5737,2023-10-20,CUST9271,South,Home Appliances,Washing Machine,9,494.66,4451.94,653.08
5738,2023-12-24,CUST9023,North,Home Appliances,Blender,6,1231.06,7386.36,828.3
5739,2020-08-21,CUST7176,South,Home Appliances,Microwave,8,1771.27,14170.16,1706.55
5740,2023-12-23,CUST1087,East,Clothing,Jeans,1,1055.83,1055.83,199.2
5741,2022-06-27,CUST6637,East,Furniture,Bed,2,933.15,1866.3,190.52
5742,2020-10-05,CUST8703,North,Home Appliances,Washing Machine,6,153.33,919.98,56.44
5743,2021-12-18,CUST2821,East,Home Appliances,Refrigerator,10,774.9,7749.0,641.31
5744,2021-03-13,CUST2686,South,Home Appliances,Microwave,8,638.43,5107.44,491.2
5745,2023-02-27,CUST4822,South,Furniture,Wardrobe,6,1342.27,8053.62,2238.97
5746,2020-08-07,CUST7324,South,Clothing,Dress,2,1719.74,3439.48,437.84
5747,2023-08-14,CUST1808,North,Furniture,Table,8,296.2,2369.6,607.23
5748,2020-12-22,CUST2171,South,Clothing,Jacket,7,1064.89,7454.23,420.98
5749,2022-09-16,CUST6981,South,Clothing,Dress,5,750.04,3750.2,943.12
5750,2020-09-04,CUST5930,East,Furniture,Wardrobe,2,491.49,982.98,291.2
5751,2021-07-24,CUST5804,West,Clothing,Jacket,3,788.79,2366.37,406.73
5752,2022-06-17,CUST3421,West,Home Appliances,Blender,7,1736.74,12157.18,1471.47
5753,2022-02-21,CUST8795,West,Clothing,Dress,3,1757.97,5273.91,964.35
5754,2021-11-04,CUST7908,North,Clothing,Shoes,7,859.2,6014.4,923.07
5755,2023-07-03,CUST7362,West,Home Appliances,Washing Machine,7,571.82,4002.74,382.37
5756,2020-11-09,CUST7364,North,Furniture,Table,4,1952.78,7811.12,858.91
5757,2022-05-18,CUST5453,South,Electronics,Smartphone,3,1247.43,3742.29,951.75
5758,2023-10-15,CUST5524,West,Clothing,Dress,4,853.66,3414.64,365.43
5759,2022-11-11,CUST3367,West,Electronics,Camera,6,1075.68,6454.08,1920.61
5760,2021-05-15,CUST1672,South,Electronics,Camera,1,1656.14,1656.14,401.19
5761,2020-05-26,CUST3679,West,Electronics,Camera,10,38.47,384.7,30.6
5762,2022-06-04,CUST8465,North,Groceries,Bread,8,1674.76,13398.08,1658.71
5763,2020-12-10,CUST2974,East,Furniture,Chair,8,1587.8,12702.4,3613.0
5764,2021-06-19,CUST8978,North,Groceries,Rice,2,1215.1,2430.2,268.94
5765,2021-08-06,CUST9108,South,Furniture,Table,5,474.69,2373.45,598.12
5766,2021-01-26,CUST2509,North,Groceries,Rice,9,1669.06,15021.54,2184.17
5767,2023-03-28,CUST9726,East,Clothing,Shoes,4,673.3,2693.2,431.0
5768,2020-02-06,CUST1486,West,Clothing,Jacket,6,1896.93,11381.58,2201.21
5769,2023-04-28,CUST3230,South,Clothing,Jeans,2,1732.87,3465.74,625.79
5770,2020-04-04,CUST6959,South,Furniture,Bed,7,138.83,971.81,76.1
5771,2023-08-01,CUST8461,North,Groceries,Wheat,9,1069.27,9623.43,688.89
5772,2021-02-10,CUST4728,West,Electronics,Smartphone,4,1534.8,6139.2,1322.19
5773,2020-03-17,CUST9996,West,Groceries,Milk,10,881.65,8816.5,753.79
5774,2020-09-27,CUST8347,South,Home Appliances,Refrigerator,5,227.25,1136.25,242.66
5775,2021-06-30,CUST8200,East,Electronics,Headphones,5,813.87,4069.35,1023.84
5776,2021-09-28,CUST2319,South,Furniture,Bed,9,519.7,4677.3,725.58
5777,2020-09-01,CUST1229,East,Furniture,Chair,4,1544.3,6177.2,1565.79
5778,2021-06-19,CUST5444,West,Clothing,Jeans,7,1338.64,9370.48,2607.42
5779,2021-05-21,CUST8264,East,Groceries,Wheat,8,613.39,4907.12,577.5
5780,2022-09-29,CUST7126,North,Clothing,Shoes,5,1976.59,9882.95,2508.39
5781,2023-08-02,CUST4692,West,Electronics,Smartphone,3,1437.37,4312.11,613.13
5782,2021-05-01,CUST2950,West,Furniture,Wardrobe,1,1668.05,1668.05,218.33
5783,2022-10-17,CUST9567,North,Groceries,Rice,7,774.82,5423.74,455.9
5784,2023-07-19,CUST5399,North,Clothing,Shirt,6,1565.55,9393.3,2111.79
5785,2021-02-18,CUST2192,East,Groceries,Eggs,1,1969.96,1969.96,397.96
5786,2023-12-30,CUST7646,North,Electronics,Headphones,10,1798.36,17983.6,1996.02
5787,2023-11-03,CUST9491,North,Furniture,Wardrobe,4,1520.65,6082.6,1209.75
5788,2021-11-07,CUST1581,East,Groceries,Rice,7,1470.77,10295.39,2233.8
5789,2021-08-30,CUST4348,East,Clothing,Shoes,2,704.09,1408.18,337.31
5790,2020-12-12,CUST7953,West,Groceries,Eggs,7,1132.0,7924.0,801.79
5791,2021-05-17,CUST9396,South,Home Appliances,Washing Machine,8,159.72,1277.76,255.09
5792,2020-01-01,CUST6156,North,Groceries,Bread,2,18.2,36.4,10.38
5793,2022-12-23,CUST6923,South,Furniture,Wardrobe,4,164.18,656.72,131.24
5794,2022-06-04,CUST4695,North,Groceries,Eggs,10,1749.6,17496.0,1374.86
5795,2021-04-28,CUST2847,East,Electronics,Laptop,6,808.5,4851.0,473.94
5796,2022-05-08,CUST7710,North,Groceries,Milk,5,654.21,3271.05,972.89
5797,2021-09-19,CUST9614,East,Furniture,Wardrobe,7,1875.51,13128.57,1565.46
5798,2022-11-25,CUST7560,South,Groceries,Eggs,6,756.37,4538.22,353.49
5799,2022-06-10,CUST1080,East,Groceries,Milk,10,883.04,8830.4,1395.04
5800,2020-12-17,CUST6859,East,Furniture,Wardrobe,7,1370.81,9595.67,628.0
5801,2021-04-10,CUST4874,North,Home Appliances,Air Conditioner,6,1136.21,6817.26,853.06
5802,2020-12-21,CUST3739,South,Clothing,Shoes,4,92.57,370.28,43.08
5803,2022-01-19,CUST6536,West,Electronics,Smartphone,7,1154.08,8078.56,2262.03
5804,2022-10-23,CUST8527,West,Furniture,Wardrobe,3,55.39,166.17,19.62
5805,2023-05-20,CUST6992,West,Furniture,Bed,8,82.85,662.8,105.41
5806,2020-03-04,CUST6718,West,Furniture,Bed,4,1540.64,6162.56,1056.72
5807,2022-02-11,CUST6781,East,Clothing,Dress,10,430.07,4300.7,1239.35
5808,2021-05-02,CUST2923,West,Clothing,Dress,10,1121.31,11213.1,877.7
5809,2023-03-13,CUST5091,North,Groceries,Bread,10,839.9,8399.0,889.65
5810,2021-04-28,CUST7841,East,Electronics,Smartphone,4,725.58,2902.32,718.67
5811,2022-11-29,CUST1521,South,Home Appliances,Blender,8,1896.84,15174.72,4139.3
5812,2023-06-22,CUST1135,West,Furniture,Chair,2,817.95,1635.9,412.41
5813,2020-07-07,CUST2220,West,Groceries,Bread,10,1539.64,15396.4,2893.71
5814,2023-09-29,CUST7427,West,Clothing,Dress,3,1270.72,3812.16,1004.06
5815,2023-04-16,CUST5212,South,Groceries,Bread,9,196.66,1769.94,377.48
5816,2021-03-31,CUST9674,North,Home Appliances,Refrigerator,6,779.56,4677.36,901.58
5817,2022-09-06,CUST9695,North,Home Appliances,Refrigerator,10,769.74,7697.4,978.19
5818,2021-01-05,CUST1732,East,Home Appliances,Blender,4,1016.1,4064.4,531.73
5819,2022-04-19,CUST2141,South,Furniture,Table,10,1344.32,13443.2,1404.22
5820,2021-10-02,CUST4509,South,Home Appliances,Blender,1,191.35,191.35,16.61
5821,2020-05-25,CUST9652,East,Groceries,Bread,1,1720.54,1720.54,502.72
5822,2022-09-01,CUST4021,West,Furniture,Table,2,1354.87,2709.74,558.9
5823,2020-06-27,CUST4963,South,Electronics,Laptop,5,778.28,3891.4,625.09
5824,2021-07-31,CUST8825,South,Groceries,Eggs,2,725.38,1450.76,95.55
5825,2021-08-06,CUST5978,South,Furniture,Bed,5,88.2,441.0,88.71
5826,2020-10-19,CUST8420,West,Electronics,Smartphone,1,50.55,50.55,13.19
5827,2022-03-06,CUST8212,West,Furniture,Wardrobe,8,113.54,908.32,144.93
5828,2023-02-07,CUST5762,East,Groceries,Rice,1,1176.08,1176.08,237.08
5829,2021-01-28,CUST2106,East,Electronics,Tablet,10,635.9,6359.0,1569.81
5830,2022-05-28,CUST3608,East,Home Appliances,Refrigerator,4,474.65,1898.6,142.65
5831,2023-09-01,CUST4725,North,Groceries,Eggs,5,1854.99,9274.95,2443.82
5832,2020-09-14,CUST1015,West,Home Appliances,Air Conditioner,7,146.98,1028.86,254.67
5833,2021-07-19,CUST6590,South,Electronics,Smartphone,7,815.84,5710.88,321.65
5834,2021-06-04,CUST6711,South,Home Appliances,Air Conditioner,6,586.5,3519.0,556.84
5835,2023-12-12,CUST5912,West,Home Appliances,Washing Machine,3,1947.42,5842.26,409.24
5836,2021-11-20,CUST8453,South,Home Appliances,Air Conditioner,2,1303.44,2606.88,703.89
5837,2021-11-14,CUST1298,South,Electronics,Laptop,9,67.83,610.47,110.08
5838,2022-11-02,CUST3081,North,Home Appliances,Refrigerator,10,1749.06,17490.6,4151.05
5839,2022-10-13,CUST8537,West,Groceries,Wheat,2,332.0,664.0,148.14
5840,2023-02-12,CUST1923,South,Groceries,Milk,3,587.5,1762.5,427.46
5841,2020-02-16,CUST6123,West,Groceries,Eggs,9,1533.52,13801.68,3515.8
5842,2023-02-20,CUST6536,South,Electronics,Smartphone,8,1826.11,14608.88,2673.49
5843,2020-02-05,CUST1305,East,Clothing,Shirt,2,263.57,527.14,65.36
5844,2020-09-12,CUST4469,West,Clothing,Shoes,2,1422.81,2845.62,269.35
5845,2020-01-21,CUST2714,South,Electronics,Tablet,6,780.01,4680.06,770.63
5846,2023-04-16,CUST3434,East,Groceries,Bread,5,1284.98,6424.9,421.91
5847,2021-09-21,CUST6273,East,Furniture,Sofa,1,55.02,55.02,10.87
5848,2023-03-23,CUST9376,North,Clothing,Jeans,10,1577.91,15779.1,924.2
5849,2021-09-10,CUST5164,North,Electronics,Tablet,8,1370.88,10967.04,1661.1
5850,2020-01-07,CUST6606,North,Electronics,Smartphone,2,1907.24,3814.48,427.09
5851,2022-07-05,CUST6155,West,Home Appliances,Air Conditioner,7,380.6,2664.2,615.42
5852,2022-12-16,CUST6743,East,Electronics,Laptop,10,274.58,2745.8,233.19
5853,2020-02-25,CUST9273,West,Clothing,Jacket,10,596.86,5968.6,1649.59
5854,2020-09-09,CUST7761,North,Furniture,Bed,9,1181.22,10630.98,895.59
5855,2023-10-08,CUST7407,North,Clothing,Shoes,1,1217.71,1217.71,222.28
5856,2022-05-10,CUST4270,North,Groceries,Bread,7,1371.49,9600.43,586.72
5857,2022-02-28,CUST8780,North,Furniture,Table,6,999.9,5999.4,1377.45
5858,2023-06-14,CUST2005,North,Home Appliances,Microwave,3,678.9,2036.7,215.75
5859,2022-05-13,CUST8896,West,Groceries,Eggs,8,323.18,2585.44,622.82
5860,2021-11-15,CUST1575,East,Furniture,Table,1,971.79,971.79,228.87
5861,2023-09-12,CUST9331,North,Groceries,Rice,2,1544.12,3088.24,283.2
5862,2020-12-10,CUST9253,North,Clothing,Shirt,5,943.18,4715.9,1042.97
5863,2020-01-15,CUST7785,West,Electronics,Smartphone,6,473.59,2841.54,758.1
5864,2023-10-24,CUST3321,North,Groceries,Eggs,1,1266.64,1266.64,355.69
5865,2022-04-13,CUST3123,West,Home Appliances,Washing Machine,3,313.05,939.15,106.2
5866,2023-06-23,CUST8378,West,Electronics,Tablet,6,1294.69,7768.14,1095.69
5867,2020-03-22,CUST9629,South,Furniture,Bed,6,1811.23,10867.38,2259.27
5868,2023-03-14,CUST7418,East,Clothing,Shirt,1,1151.73,1151.73,150.14
5869,2020-07-04,CUST9571,West,Groceries,Eggs,7,1637.81,11464.67,841.5
5870,2020-01-10,CUST7846,East,Home Appliances,Microwave,9,418.22,3763.98,939.44
5871,2020-08-24,CUST2945,West,Furniture,Sofa,1,1862.64,1862.64,535.1
5872,2021-04-03,CUST1623,North,Clothing,Shoes,9,1428.2,12853.8,966.18
5873,2021-02-06,CUST5933,North,Home Appliances,Refrigerator,9,1205.09,10845.81,906.63
5874,2023-04-26,CUST3791,North,Home Appliances,Microwave,9,708.76,6378.84,1702.88
5875,2023-06-21,CUST5217,East,Groceries,Wheat,10,708.4,7084.0,445.59
5876,2020-03-28,CUST4703,West,Home Appliances,Washing Machine,10,1533.15,15331.5,1079.0
5877,2021-07-04,CUST8644,North,Home Appliances,Microwave,6,1462.55,8775.3,1583.41
5878,2021-09-15,CUST8167,South,Electronics,Camera,9,424.45,3820.05,878.92
5879,2022-08-23,CUST9777,South,Home Appliances,Washing Machine,5,285.82,1429.1,245.39
5880,2023-04-15,CUST2870,East,Clothing,Shirt,9,344.53,3100.77,724.28
5881,2020-06-04,CUST3887,East,Clothing,Jacket,10,286.19,2861.9,275.31
5882,2022-06-04,CUST3928,South,Home Appliances,Air Conditioner,5,1950.67,9753.35,1924.9
5883,2021-10-23,CUST6501,South,Clothing,Jeans,5,759.77,3798.85,263.75
5884,2021-09-26,CUST7627,South,Electronics,Tablet,1,350.67,350.67,72.83
5885,2020-01-04,CUST5374,South,Clothing,Shoes,1,740.59,740.59,60.16
5886,2022-12-01,CUST6770,North,Furniture,Sofa,5,88.93,444.65,52.53
5887,2022-06-18,CUST2454,East,Groceries,Milk,10,1913.25,19132.5,4116.15
5888,2023-08-31,CUST3561,North,Furniture,Table,5,1696.64,8483.2,1764.66
5889,2020-11-01,CUST8395,South,Groceries,Eggs,4,636.35,2545.4,593.94
5890,2020-06-28,CUST2402,East,Clothing,Jacket,6,1974.15,11844.9,2448.86
5891,2021-03-05,CUST4648,North,Furniture,Sofa,4,1136.78,4547.12,1273.02
5892,2023-01-24,CUST5057,South,Clothing,Dress,7,664.92,4654.44,706.26
5893,2022-05-03,CUST7167,South,Furniture,Bed,7,902.55,6317.85,1154.69
5894,2021-11-05,CUST8494,North,Home Appliances,Microwave,6,1088.12,6528.72,1882.56
5895,2022-02-14,CUST1755,East,Home Appliances,Washing Machine,6,227.61,1365.66,206.53
5896,2023-03-20,CUST8317,North,Home Appliances,Microwave,4,940.47,3761.88,979.98
5897,2020-07-14,CUST7292,North,Clothing,Jeans,3,1265.31,3795.93,194.18
5898,2020-06-04,CUST8370,West,Furniture,Wardrobe,6,1506.88,9041.28,976.42
5899,2021-07-07,CUST3132,South,Furniture,Bed,7,1902.62,13318.34,2347.45
5900,2023-04-25,CUST5490,South,Groceries,Milk,6,676.4,4058.4,744.41
5901,2021-06-26,CUST9226,South,Furniture,Bed,7,649.29,4545.03,244.48
5902,2020-06-13,CUST5381,North,Electronics,Camera,6,1424.49,8546.94,1825.54
5903,2020-02-20,CUST7972,West,Electronics,Camera,9,1803.52,16231.68,3069.59
5904,2023-05-29,CUST5947,West,Electronics,Smartphone,7,812.59,5688.13,953.9
5905,2021-06-27,CUST1906,West,Groceries,Rice,1,1124.28,1124.28,138.34
5906,2020-12-22,CUST1533,East,Clothing,Shoes,8,711.76,5694.08,755.97
5907,2021-07-28,CUST2332,East,Clothing,Shirt,1,93.35,93.35,11.18
5908,2022-10-29,CUST8473,East,Electronics,Tablet,6,1733.09,10398.54,1435.3
5909,2022-08-27,CUST4670,South,Groceries,Wheat,8,767.67,6141.36,492.34
5910,2023-08-09,CUST9772,North,Groceries,Milk,8,1653.39,13227.12,2450.06
5911,2022-08-11,CUST6581,North,Groceries,Rice,3,298.37,895.11,67.85
5912,2023-01-18,CUST9527,North,Home Appliances,Microwave,5,1986.0,9930.0,1405.96
5913,2023-07-10,CUST5820,West,Groceries,Rice,9,601.85,5416.65,1497.28
5914,2021-07-27,CUST1048,West,Home Appliances,Blender,2,1511.65,3023.3,671.85
5915,2023-09-02,CUST2368,East,Electronics,Camera,9,1009.11,9081.99,2226.94
5916,2021-12-06,CUST5675,East,Furniture,Bed,7,1743.86,12207.02,772.01
5917,2023-11-13,CUST3659,South,Electronics,Headphones,9,1182.62,10643.58,997.92
5918,2022-04-04,CUST3519,East,Furniture,Sofa,4,985.3,3941.2,305.4
5919,2022-11-11,CUST5587,South,Home Appliances,Refrigerator,8,1349.68,10797.44,2013.7
5920,2020-12-08,CUST4075,East,Home Appliances,Refrigerator,6,16.3,97.8,11.79
5921,2021-01-31,CUST8738,West,Groceries,Wheat,8,364.8,2918.4,808.3
5922,2022-03-27,CUST2707,East,Furniture,Bed,2,960.99,1921.98,487.56
5923,2022-09-03,CUST8429,East,Home Appliances,Microwave,4,13.19,52.76,7.56
5924,2020-11-17,CUST9265,West,Groceries,Wheat,5,1494.16,7470.8,531.31
5925,2021-01-10,CUST9265,East,Clothing,Jeans,5,1354.05,6770.25,815.35
5926,2023-05-28,CUST3668,North,Furniture,Wardrobe,4,1732.18,6928.72,1232.2
5927,2020-01-22,CUST1185,South,Home Appliances,Washing Machine,2,1580.41,3160.82,384.92
5928,2020-12-04,CUST4130,West,Groceries,Bread,8,1980.85,15846.8,3570.96
5929,2022-10-03,CUST4905,West,Groceries,Rice,1,817.14,817.14,109.19
5930,2020-03-25,CUST2734,West,Electronics,Tablet,5,1523.31,7616.55,1493.34
5931,2021-03-09,CUST9708,East,Clothing,Shirt,5,600.62,3003.1,898.73
5932,2023-10-20,CUST1629,North,Groceries,Bread,4,1815.46,7261.84,609.18
5933,2022-02-08,CUST2563,East,Home Appliances,Air Conditioner,1,1914.19,1914.19,414.67
5934,2021-07-17,CUST8953,South,Home Appliances,Blender,3,1939.22,5817.66,1627.02
5935,2022-09-17,CUST9079,South,Home Appliances,Blender,4,1035.69,4142.76,689.89
5936,2020-02-02,CUST2765,East,Clothing,Shoes,2,678.01,1356.02,325.63
5937,2023-10-07,CUST3494,West,Clothing,Dress,9,1358.35,12225.15,925.71
5938,2021-09-28,CUST8196,East,Clothing,Shirt,1,489.41,489.41,120.93
5939,2021-11-19,CUST5157,West,Furniture,Bed,5,1131.09,5655.45,380.96
5940,2021-12-25,CUST1108,East,Electronics,Tablet,8,37.09,296.72,38.94
5941,2021-05-20,CUST8505,North,Groceries,Milk,4,615.05,2460.2,701.05
5942,2023-08-28,CUST6118,East,Groceries,Bread,6,1743.88,10463.28,702.63
5943,2021-05-17,CUST2785,East,Clothing,Dress,10,1925.06,19250.6,1033.91
5944,2020-09-04,CUST1795,West,Groceries,Wheat,3,807.72,2423.16,625.63
5945,2020-04-03,CUST3413,East,Home Appliances,Air Conditioner,4,60.56,242.24,32.45
5946,2023-10-22,CUST9086,South,Home Appliances,Refrigerator,6,1639.63,9837.78,2674.56
5947,2021-06-11,CUST1224,East,Groceries,Wheat,7,303.49,2124.43,397.09
5948,2023-07-19,CUST8322,East,Groceries,Bread,7,1722.58,12058.06,3423.18
5949,2020-12-10,CUST8795,South,Home Appliances,Washing Machine,8,872.9,6983.2,544.88
5950,2022-09-05,CUST4789,South,Home Appliances,Microwave,5,1476.15,7380.75,399.87
5951,2023-05-07,CUST6883,West,Groceries,Eggs,1,1233.15,1233.15,274.28
5952,2022-08-30,CUST8567,South,Furniture,Sofa,4,454.49,1817.96,519.12
5953,2022-09-18,CUST5152,West,Furniture,Table,4,34.11,136.44,18.16
5954,2023-01-28,CUST1348,South,Electronics,Camera,7,932.79,6529.53,818.94
5955,2021-12-26,CUST4406,South,Groceries,Wheat,8,1889.97,15119.76,4210.85
5956,2021-03-09,CUST4198,North,Furniture,Wardrobe,3,1437.39,4312.17,236.13
5957,2022-07-30,CUST4070,North,Home Appliances,Washing Machine,1,60.61,60.61,17.93
5958,2022-11-24,CUST4176,South,Electronics,Laptop,7,1635.91,11451.37,2478.81
5959,2022-05-27,CUST9092,North,Furniture,Chair,8,1189.8,9518.4,1703.32
5960,2021-05-31,CUST2560,East,Clothing,Jacket,1,1673.48,1673.48,424.07
5961,2020-02-13,CUST2638,South,Electronics,Headphones,10,1261.82,12618.2,2271.47
5962,2022-06-26,CUST7579,East,Groceries,Rice,2,1394.29,2788.58,798.04
5963,2020-10-15,CUST8670,West,Groceries,Eggs,6,674.21,4045.26,1066.66
5964,2023-01-12,CUST2128,West,Electronics,Headphones,4,1892.4,7569.6,1338.82
5965,2023-12-16,CUST7387,West,Electronics,Laptop,10,1820.03,18200.3,2980.12
5966,2020-02-25,CUST3270,North,Home Appliances,Air Conditioner,7,315.86,2211.02,162.97
5967,2023-09-24,CUST1137,East,Home Appliances,Blender,9,71.93,647.37,189.73
5968,2020-04-19,CUST3969,West,Home Appliances,Microwave,6,749.49,4496.94,339.66
5969,2023-04-17,CUST8434,East,Groceries,Milk,10,1425.14,14251.4,2201.56
5970,2022-07-25,CUST1358,East,Furniture,Sofa,7,290.75,2035.25,493.2
5971,2021-02-16,CUST2165,North,Clothing,Jeans,6,668.21,4009.26,929.77
5972,2023-02-23,CUST4555,South,Groceries,Eggs,2,485.65,971.3,194.93
5973,2021-04-10,CUST2473,West,Electronics,Laptop,1,1049.91,1049.91,189.34
5974,2022-10-01,CUST4006,North,Home Appliances,Microwave,5,310.42,1552.1,397.17
5975,2023-05-11,CUST9820,West,Furniture,Table,5,1713.96,8569.8,1232.71
5976,2023-12-02,CUST3858,North,Furniture,Table,4,431.39,1725.56,475.24
5977,2020-11-15,CUST6797,West,Home Appliances,Microwave,3,1894.71,5684.13,390.44
5978,2020-10-22,CUST4410,South,Furniture,Bed,5,1812.31,9061.55,1032.34
5979,2023-02-02,CUST3054,South,Electronics,Camera,2,1423.77,2847.54,256.07
5980,2022-01-08,CUST6957,South,Clothing,Shirt,1,616.18,616.18,150.95
5981,2020-03-04,CUST7655,North,Furniture,Sofa,9,1435.98,12923.82,3789.76
5982,2020-04-11,CUST4809,West,Electronics,Tablet,1,84.07,84.07,22.99
5983,2022-12-23,CUST6825,South,Electronics,Camera,6,1181.33,7087.98,811.26
5984,2021-10-06,CUST7879,West,Home Appliances,Refrigerator,5,1689.72,8448.6,881.58
5985,2020-02-04,CUST9950,South,Electronics,Laptop,4,544.33,2177.32,212.86
5986,2021-11-27,CUST7087,West,Clothing,Shoes,5,1984.61,9923.05,1688.37
5987,2021-02-19,CUST2754,West,Furniture,Wardrobe,8,1753.58,14028.64,704.82
5988,2022-10-03,CUST8585,South,Electronics,Smartphone,8,724.73,5797.84,782.12
5989,2020-11-07,CUST8949,East,Furniture,Wardrobe,7,1742.97,12200.79,671.01
5990,2021-06-17,CUST2339,East,Groceries,Rice,9,443.82,3994.38,756.81
5991,2022-06-29,CUST4649,North,Home Appliances,Microwave,7,1155.78,8090.46,1518.91
5992,2022-03-22,CUST1363,South,Furniture,Bed,6,1949.02,11694.12,1253.65
5993,2023-06-17,CUST3519,West,Furniture,Wardrobe,8,178.69,1429.52,420.03
5994,2022-05-23,CUST6172,West,Home Appliances,Air Conditioner,9,1164.57,10481.13,2191.7
5995,2023-09-02,CUST3733,West,Furniture,Chair,1,638.5,638.5,129.55
5996,2021-08-19,CUST3762,North,Clothing,Shoes,10,513.53,5135.3,310.85
5997,2023-01-24,CUST9210,West,Electronics,Laptop,4,1553.34,6213.36,1290.71
5998,2023-01-01,CUST1394,North,Electronics,Laptop,1,131.6,131.6,20.95
5999,2023-02-03,CUST9367,East,Home Appliances,Washing Machine,5,1879.08,9395.4,1888.5
6000,2021-01-29,CUST1137,West,Electronics,Smartphone,3,334.81,1004.43,55.82
6001,2021-01-30,CUST6217,West,Electronics,Camera,5,148.59,742.95,144.82
6002,2022-03-15,CUST5233,East,Home Appliances,Refrigerator,3,1552.46,4657.38,1112.72
6003,2022-04-14,CUST4973,North,Home Appliances,Washing Machine,7,961.66,6731.62,1410.06
6004,2023-03-17,CUST1520,East,Furniture,Wardrobe,5,126.37,631.85,97.72
6005,2022-09-12,CUST4122,North,Clothing,Shoes,3,141.43,424.29,35.54
6006,2023-07-31,CUST9819,South,Clothing,Jeans,9,332.04,2988.36,549.29
6007,2023-07-18,CUST7890,West,Clothing,Jacket,9,434.98,3914.82,208.8
6008,2021-10-16,CUST6412,South,Clothing,Shoes,9,1167.36,10506.24,1000.8
6009,2021-10-28,CUST4009,East,Furniture,Wardrobe,5,570.75,2853.75,589.07
6010,2023-04-20,CUST1315,West,Groceries,Milk,1,1033.35,1033.35,257.68
6011,2020-03-23,CUST9398,South,Clothing,Shoes,10,559.61,5596.1,836.31
6012,2022-02-01,CUST5512,East,Furniture,Bed,4,358.78,1435.12,210.6
6013,2023-09-04,CUST5808,North,Clothing,Dress,6,539.79,3238.74,433.96
6014,2023-04-20,CUST3372,East,Home Appliances,Air Conditioner,4,965.77,3863.08,1007.79
6015,2021-02-05,CUST3983,North,Electronics,Camera,4,337.04,1348.16,74.32
6016,2020-06-27,CUST3598,East,Groceries,Bread,10,168.61,1686.1,143.76
6017,2021-08-31,CUST3878,West,Groceries,Eggs,2,1021.92,2043.84,332.09
6018,2022-07-24,CUST2612,North,Furniture,Table,9,1409.03,12681.27,3577.6
6019,2023-09-12,CUST1320,North,Electronics,Laptop,4,1365.41,5461.64,578.62
6020,2022-01-09,CUST1095,North,Furniture,Chair,3,1129.42,3388.26,762.47
6021,2020-08-03,CUST6583,South,Furniture,Sofa,9,76.95,692.55,45.92
6022,2020-11-06,CUST6300,West,Electronics,Headphones,5,281.34,1406.7,289.24
6023,2020-03-06,CUST1051,South,Furniture,Chair,4,439.17,1756.68,468.2
6024,2021-10-19,CUST8001,South,Clothing,Shirt,1,1889.68,1889.68,365.93
6025,2021-07-09,CUST6760,North,Groceries,Wheat,4,1736.49,6945.96,1224.76
6026,2023-03-01,CUST6030,East,Furniture,Bed,4,316.58,1266.32,329.21
6027,2020-06-03,CUST1611,North,Clothing,Shoes,9,586.77,5280.93,668.54
6028,2021-06-07,CUST1686,North,Furniture,Chair,3,1964.56,5893.68,1564.79
6029,2022-04-19,CUST3243,East,Clothing,Jacket,8,1947.74,15581.92,3673.39
6030,2023-07-24,CUST4724,North,Home Appliances,Blender,3,388.74,1166.22,312.47
6031,2020-11-03,CUST5989,North,Home Appliances,Refrigerator,7,122.86,860.02,185.76
6032,2020-08-17,CUST7724,North,Clothing,Shoes,5,1173.04,5865.2,605.93
6033,2020-08-02,CUST2479,East,Furniture,Bed,1,1446.32,1446.32,134.7
6034,2022-03-10,CUST4217,South,Clothing,Dress,8,822.48,6579.84,1287.54
6035,2022-01-21,CUST7757,South,Clothing,Jeans,4,1867.55,7470.2,1031.03
6036,2022-11-30,CUST6436,South,Furniture,Table,3,1920.44,5761.32,945.56
6037,2020-01-18,CUST5208,North,Electronics,Tablet,8,513.31,4106.48,1037.31
6038,2022-10-09,CUST4788,West,Home Appliances,Air Conditioner,9,1383.58,12452.22,2472.61
